⛵  港•澳•台,#genre#
埋堆堆5,http://43.128.40.42:198/虎牙直播/huya.php?id=23740156
埋堆堆6,http://43.128.40.42:198/虎牙直播/huya.php?id=23728660
埋堆堆7,http://43.128.40.42:198/虎牙直播/huya.php?id=23735153
埋堆堆8,http://43.128.40.42:198/虎牙直播/huya.php?id=23865058
埋堆堆9,http://43.128.40.42:198/虎牙直播/huya.php?id=23734183
埋堆堆10,http://43.128.40.42:198/虎牙直播/huya.php?id=23749068
埋堆堆11,http://43.128.40.42:198/虎牙直播/huya.php?id=23865036
埋堆堆12,http://43.128.40.42:198/虎牙直播/huya.php?id=23740162
埋堆堆13,http://43.128.40.42:198/虎牙直播/huya.php?id=23829474
埋堆堆14,http://43.128.40.42:198/虎牙直播/huya.php?id=23863833
埋堆堆15,http://43.128.40.42:198/虎牙直播/huya.php?id=23903106
埋堆堆16,http://43.128.40.42:198/虎牙直播/huya.php?id=23865025
埋堆堆17,http://43.128.40.42:198/虎牙直播/huya.php?id=23728689
埋堆堆18,http://43.128.40.42:198/虎牙直播/huya.php?id=23824171
埋堆堆19,http://43.128.40.42:198/虎牙直播/huya.php?id=23860057
埋堆堆20,http://43.128.40.42:198/虎牙直播/huya.php?id=23865072
埋堆堆21,http://43.128.40.42:198/虎牙直播/huya.php?id=23734176
埋堆堆22,http://43.128.40.42:198/虎牙直播/huya.php?id=23728651
埋堆堆23,http://43.128.40.42:198/虎牙直播/huya.php?id=23734246
埋堆堆24,http://43.128.40.42:198/虎牙直播/huya.php?id=23865179
埋堆堆25,http://43.128.40.42:198/虎牙直播/huya.php?id=23734196
埋堆堆26,http://43.128.40.42:198/虎牙直播/huya.php?id=23734211
埋堆堆27,http://43.128.40.42:198/虎牙直播/huya.php?id=23865086
埋堆堆28,http://43.128.40.42:198/虎牙直播/huya.php?id=23863796
埋堆堆29,http://43.128.40.42:198/虎牙直播/huya.php?id=23863822
埋堆堆30,http://43.128.40.42:198/虎牙直播/huya.php?id=23749083
埋堆堆31,http://43.128.40.42:198/虎牙直播/huya.php?id=23734243
埋堆堆32,http://43.128.40.42:198/虎牙直播/huya.php?id=23864480
埋堆堆33,http://43.128.40.42:198/虎牙直播/huya.php?id=23746486
埋堆堆34,http://43.128.40.42:198/虎牙直播/huya.php?id=23860049
埋堆堆35,http://43.128.40.42:198/虎牙直播/huya.php?id=23749074
埋堆堆36,http://43.128.40.42:198/虎牙直播/huya.php?id=23863882
埋堆堆37,http://43.128.40.42:198/虎牙直播/huya.php?id=23863778
埋堆堆38,http://43.128.40.42:198/虎牙直播/huya.php?id=23824164
埋堆堆39,http://43.128.40.42:198/虎牙直播/huya.php?id=23829537
埋堆堆40,http://43.128.40.42:198/虎牙直播/huya.php?id=23863809
埋堆堆41,http://43.128.40.42:198/虎牙直播/huya.php?id=23865096
埋堆堆42,http://43.128.40.42:198/虎牙直播/huya.php?id=23863804
埋堆堆43,http://43.128.40.42:198/虎牙直播/huya.php?id=23728630
埋堆堆44,http://43.128.40.42:198/虎牙直播/huya.php?id=23863895
埋堆堆45,http://43.128.40.42:198/虎牙直播/huya.php?id=23863787
埋堆堆46,http://43.128.40.42:198/虎牙直播/huya.php?id=23728637
埋堆堆47,http://43.128.40.42:198/虎牙直播/huya.php?id=23865142
埋堆堆48,http://43.128.40.42:198/虎牙直播/huya.php?id=23903085
埋堆堆49,http://43.128.40.42:198/虎牙直播/huya.php?id=23903183
埋堆堆50,http://43.128.40.42:198/虎牙直播/huya.php?id=23728647
埋堆堆51,http://43.128.40.42:198/虎牙直播/huya.php?id=23746691
埋堆堆52,http://43.128.40.42:198/虎牙直播/huya.php?id=23829447
埋堆堆53,http://43.128.40.42:198/虎牙直播/huya.php?id=23728693
埋堆堆54,http://43.128.40.42:198/虎牙直播/huya.php?id=23903130
埋堆堆55,http://43.128.40.42:198/虎牙直播/huya.php?id=23734223
埋堆堆56,http://43.128.40.42:198/虎牙直播/huya.php?id=23734169
埋堆堆57,http://43.128.40.42:198/虎牙直播/huya.php?id=23865124
埋堆堆58,http://43.128.40.42:198/虎牙直播/huya.php?id=23865186
埋堆堆59,http://43.128.40.42:198/虎牙直播/huya.php?id=23902225
埋堆堆60,http://43.128.40.42:198/虎牙直播/huya.php?id=23903164
埋堆堆61,http://43.128.40.42:198/虎牙直播/huya.php?id=23728674
埋堆堆62,http://43.128.40.42:198/虎牙直播/huya.php?id=23863818

🐯  虎牙,#genre#
周星驰[1],https://epg.112114.xyz/huya/11342412
林正英[4],https://epg.112114.xyz/huya/11342421
港台电影[5],https://epg.112114.xyz/huya/880261
欧美娱乐[6],https://epg.112114.xyz/huya/21059574
铁齿铜牙纪晓岚[8],https://epg.112114.xyz/huya/11342396
沈腾[9],https://epg.112114.xyz/huya/11601968
科幻五分钟[10],https://epg.112114.xyz/huya/15152155
新三国[11],https://epg.112114.xyz/huya/11352944
金庸经典剧[12],https://epg.112114.xyz/huya/11602082
徐克[13],https://epg.112114.xyz/huya/11352909
极限挑战[14],https://epg.112114.xyz/huya/11352914
庆余年[15],https://epg.112114.xyz/huya/11352960
陈翔六点半[16],https://epg.112114.xyz/huya/11274154
欧美电影5分钟[18],https://epg.112114.xyz/huya/16028551
成龙[20],https://epg.112114.xyz/huya/11342386
地下交通站[21],https://epg.112114.xyz/huya/11342433
爱情公寓[23],https://epg.112114.xyz/huya/11336726
电影[24],https://epg.112114.xyz/huya/618917
倚天屠龙记[25],https://epg.112114.xyz/huya/11342403
龙珠[27],https://epg.112114.xyz/huya/18632116
让子弹飞[28],https://epg.112114.xyz/huya/11259843
甄子丹[31],https://epg.112114.xyz/huya/11352935
家有儿女[32],https://epg.112114.xyz/huya/11352872
路飞[34],https://epg.112114.xyz/huya/16913382
雍正王朝[36],https://epg.112114.xyz/huya/11342439
神探狄仁杰[39],https://epg.112114.xyz/huya/11352958
恐怖电影找力哥[41],https://epg.112114.xyz/huya/23419131
秀cai遇着兵[42],https://epg.112114.xyz/huya/11352871
新水浒[44],https://epg.112114.xyz/huya/11342384
士兵突击[45],https://epg.112114.xyz/huya/11342430
龙门镖局[48],https://epg.112114.xyz/huya/11352874
刘德华[49],https://epg.112114.xyz/huya/11342424
官场大佬再创业[54],https://epg.112114.xyz/huya/11602086
网球王子[55],https://epg.112114.xyz/huya/11352882
康熙王朝[56],https://epg.112114.xyz/huya/11352940
康熙微服私访[58],https://epg.112114.xyz/huya/11342418
极品新娘[60],https://epg.112114.xyz/huya/11342426
三国演义[63],https://epg.112114.xyz/huya/11602081
止戈电影[64],https://epg.112114.xyz/huya/19863777
李连杰[65],https://epg.112114.xyz/huya/11342390
欧美电影[67],https://epg.112114.xyz/huya/11352880
科幻电影[68],https://epg.112114.xyz/huya/11602034
杰森·斯坦森[69],https://epg.112114.xyz/huya/21059588
父母爱情[71],https://epg.112114.xyz/huya/11602071
红海行动[72],https://epg.112114.xyz/huya/11601986
生活大爆炸[73],https://epg.112114.xyz/huya/11342417
五福星[77],https://epg.112114.xyz/huya/11282233
麻雀[79],https://epg.112114.xyz/huya/11352881
封神演义[80],https://epg.112114.xyz/huya/19524135
小品[81],https://epg.112114.xyz/huya/11352938
周润发[83],https://epg.112114.xyz/huya/11342387
搞笑的一家人[84],https://epg.112114.xyz/huya/11342402
经典高智商犯罪片[86],https://epg.112114.xyz/huya/11352962
倩女幽魂[87],https://epg.112114.xyz/huya/11601970
Yes小哥的美食[88],https://epg.112114.xyz/huya/14363949
朱雀青龙[89],https://epg.112114.xyz/huya/11352905
杨幂扮演王昭君出塞[90],https://epg.112114.xyz/huya/11352910
芈月传[91],https://epg.112114.xyz/huya/11352975
神貂侠侣[92],https://epg.112114.xyz/huya/11352964
林正英[93],https://epg.112114.xyz/huya/18441722
港产搞笑[94],https://epg.112114.xyz/huya/11601960
我de团长我的团[95],https://epg.112114.xyz/huya/11342416
天龙八部[96],https://epg.112114.xyz/huya/11352912
小鲤鱼[97],https://epg.112114.xyz/huya/11601961
中华小当家[98],https://epg.112114.xyz/huya/11342413
7分钟看完科幻[99],https://epg.112114.xyz/huya/17105786
警匪[100],https://epg.112114.xyz/huya/11352886
虎牙[102],https://epg.112114.xyz/huya/21059565
权力的游戏[103],https://epg.112114.xyz/huya/17943364
港式警匪片[104],https://epg.112114.xyz/huya/16424416
百鸟朝凤[105],https://epg.112114.xyz/huya/15894162
猫和老鼠[106],https://epg.112114.xyz/huya/11352879
新乌龙院之笑闹江湖[109],https://epg.112114.xyz/huya/15981239
旋风球技[110],https://epg.112114.xyz/huya/11342400
海贼王15[111],https://epg.112114.xyz/huya/17941367
RM 刘在石李光洙跑男[114],https://epg.112114.xyz/huya/11336725
吐槽大会[115],https://epg.112114.xyz/huya/11342422
大秦帝国[116],https://epg.112114.xyz/huya/11602074
黑帮斗争[117],https://epg.112114.xyz/huya/11342419
周星驰[119],https://epg.112114.xyz/huya/21136378
笑傲帮[120],https://epg.112114.xyz/huya/11352908
火影忍者[121],https://epg.112114.xyz/huya/20236200
葛二蛋[122],https://epg.112114.xyz/huya/11602072
军事武器分析[123],https://epg.112114.xyz/huya/15824466
悬疑推理烧脑破案[126],https://epg.112114.xyz/huya/17445539
神医喜来乐[127],https://epg.112114.xyz/huya/11601978
小川电影解说[128],https://epg.112114.xyz/huya/15870999
好莱坞[130],https://epg.112114.xyz/huya/21059587
医馆笑传[131],https://epg.112114.xyz/huya/11352891
经典好片[132],https://epg.112114.xyz/huya/11342427
史诗级战zheng电影[133],https://epg.112114.xyz/huya/21059556
开心快乐就完事了[134],https://epg.112114.xyz/huya/11342388
黄金配角廖启智[135],https://epg.112114.xyz/huya/21059562
中国功夫[136],https://epg.112114.xyz/huya/11352941
Han国高分动作片[137],https://epg.112114.xyz/huya/11352884
勇敢的心[138],https://epg.112114.xyz/huya/11602037
经典好剧[139],https://epg.112114.xyz/huya/11602085
精彩不断[140],https://epg.112114.xyz/huya/24396428
高分电影[141],https://epg.112114.xyz/huya/16615910
隋唐英雄[144],https://epg.112114.xyz/huya/11352899
美食纪录片[148],https://epg.112114.xyz/huya/11352955
张显宗[149],https://epg.112114.xyz/huya/16865726
一口毒奶[150],https://epg.112114.xyz/huya/16144261
邓超[151],https://epg.112114.xyz/huya/11336592
经典影片[152],https://epg.112114.xyz/huya/15267139
经典喜剧片[154],https://epg.112114.xyz/huya/11352894
X档案[155],https://epg.112114.xyz/huya/20045465
大片[156],https://epg.112114.xyz/huya/21059585
影片欣赏[160],https://epg.112114.xyz/huya/20695907
徐峥[161],https://epg.112114.xyz/huya/11602043
电影笔记[162],https://epg.112114.xyz/huya/16920222
异形世界[165],https://epg.112114.xyz/huya/21059577
6分钟看惊悚恐怖片[168],https://epg.112114.xyz/huya/15494057
神hua[169],https://epg.112114.xyz/huya/11352913
海贼王[173],https://epg.112114.xyz/huya/16739452
速看[174],https://epg.112114.xyz/huya/16868935
科幻片[176],https://epg.112114.xyz/huya/17904870
速看美剧[177],https://epg.112114.xyz/huya/17204307
林正英[178],https://epg.112114.xyz/huya/21388479
笑傲江湖 喜剧脱口秀[179],https://epg.112114.xyz/huya/11352937
大侦探皮卡丘[181],https://epg.112114.xyz/huya/17341907
沫漾电影[182],https://epg.112114.xyz/huya/15556391
今晚80后脱口秀[183],https://epg.112114.xyz/huya/11352961
奇幻片[184],https://epg.112114.xyz/huya/16149609
进来看看电影[186],https://epg.112114.xyz/huya/24376361
骆驼祥子[187],https://epg.112114.xyz/huya/19450129
怀玉格格[191],https://epg.112114.xyz/huya/11352887
中国最后一个太监[192],https://epg.112114.xyz/huya/16604522
科幻动作电影[193],https://epg.112114.xyz/huya/16914870
母亲为爱展开复仇[195],https://epg.112114.xyz/huya/16626185
电ju惊魂系列[196],https://epg.112114.xyz/huya/11352903
经典小影院[201],https://epg.112114.xyz/huya/23017124
娘子陪你看[206],https://epg.112114.xyz/huya/18964209
捉妖记[207],https://epg.112114.xyz/huya/11342414
欧美电影[211],https://epg.112114.xyz/huya/21059581
硬汉的直播间[212],https://epg.112114.xyz/huya/24614407
天雷滚滚[213],https://epg.112114.xyz/huya/11352945
港剧经典[215],https://epg.112114.xyz/huya/11352965
茶啊二中[216],https://epg.112114.xyz/huya/11213191
喜剧专场[217],https://epg.112114.xyz/huya/11602044
浓浓当年情[218],https://epg.112114.xyz/huya/11602065
搜神传[220],https://epg.112114.xyz/huya/11342437
情深深雨濛濛[221],https://epg.112114.xyz/huya/11352885
女神系列[222],https://epg.112114.xyz/huya/11336571
金庸的武侠世界[223],https://epg.112114.xyz/huya/11342435
杨门女将电影系列[224],https://epg.112114.xyz/huya/11336590
穿越千年之恋[225],https://epg.112114.xyz/huya/11342398
天龙八部[226],https://epg.112114.xyz/huya/11602041
魔法世界[227],https://epg.112114.xyz/huya/21059580
文成公主进藏[228],https://epg.112114.xyz/huya/11352974
舒克和贝塔[229],https://epg.112114.xyz/huya/11352949
镖行天下[230],https://epg.112114.xyz/huya/11352969
许氏三杰[232],https://epg.112114.xyz/huya/11602033
精忠岳飞南征北战[234],https://epg.112114.xyz/huya/11336578
张卫健[235],https://epg.112114.xyz/huya/11342423
中国西部刑侦大案纪实[236],https://epg.112114.xyz/huya/11601972
搞笑僵尸片[238],https://epg.112114.xyz/huya/11352963
国产青春爱情[239],https://epg.112114.xyz/huya/11602075
孙悟空[240],https://epg.112114.xyz/huya/11342395
太空混战[241],https://epg.112114.xyz/huya/21059579
三国鼎立[242],https://epg.112114.xyz/huya/11602077
da宋提刑官[243],https://epg.112114.xyz/huya/11279251
赘婿[244],https://epg.112114.xyz/huya/21059564
歪果仁的动作片子[246],https://epg.112114.xyz/huya/21059552
冯小刚合集[247],https://epg.112114.xyz/huya/11352906
命案十三宗[248],https://epg.112114.xyz/huya/11601981
令狐冲&东方不败[249],https://epg.112114.xyz/huya/11601962
四驱兄弟[250],https://epg.112114.xyz/huya/11352922
最佳搭档[251],https://epg.112114.xyz/huya/11342397
利箭特战队出击！[252],https://epg.112114.xyz/huya/11352973
关灯看大片[254],https://epg.112114.xyz/huya/16135863
婆媳[255],https://epg.112114.xyz/huya/21059568
黄渤[256],https://epg.112114.xyz/huya/11352876
虎妈猫爸[257],https://epg.112114.xyz/huya/11601964
慈善超人合集[258],https://epg.112114.xyz/huya/10871113
喜剧合家欢[259],https://epg.112114.xyz/huya/11352877
谍战神剧[262],https://epg.112114.xyz/huya/11342436
甄嬛传[265],https://epg.112114.xyz/huya/11601971
悬疑片[266],https://epg.112114.xyz/huya/11602088
我是大哥大[267],https://epg.112114.xyz/huya/23652317
大宅men[270],https://epg.112114.xyz/huya/11352936
看救援电影[272],https://epg.112114.xyz/huya/21059586
贺岁合家欢剧场[273],https://epg.112114.xyz/huya/11602067
篮qiu火[274],https://epg.112114.xyz/huya/21059558
金庸作品电影[278],https://epg.112114.xyz/huya/11352897

🐠  斗鱼,#genre#
粤语综艺,http://epg.112114.xyz/douyu/7919720
华语经典,http://epg.112114.xyz/douyu/434971
吃米滴虫,http://epg.112114.xyz/douyu/315457
神乐影片1,http://epg.112114.xyz/douyu/122402
神乐影片2,http://epg.112114.xyz/douyu/85894
特辑影院,http://epg.112114.xyz/douyu/3637778
贝爷MAX厅,http://epg.112114.xyz/douyu/4332
漫威影片,http://epg.112114.xyz/douyu/6140589
周星驰电影,http://epg.112114.xyz/douyu/3990812
刘德华电影1,http://epg.112114.xyz/douyu/2516864
刘德华电影2,http://epg.112114.xyz/douyu/8985415
喜剧经典,http://epg.112114.xyz/douyu/9650887
豆瓣高分,http://epg.112114.xyz/douyu/8770422
林正英电影1,http://epg.112114.xyz/douyu/218859
林正英电影2,http://epg.112114.xyz/douyu/7356023
女神金电影,http://epg.112114.xyz/douyu/747764
贝爷影厅1,http://epg.112114.xyz/douyu/252802
贝爷影厅2,http://epg.112114.xyz/douyu/36337
霍格影片,http://epg.112114.xyz/douyu/8814650
可乐电影,http://epg.112114.xyz/douyu/20415
冰冰经典电影,http://epg.112114.xyz/douyu/74374
奶虫恐怖电影,http://epg.112114.xyz/douyu/263824
奶瓶科幻片,http://epg.112114.xyz/douyu/6655271
避风港影院,http://epg.112114.xyz/douyu/9826611
林林影院,http://epg.112114.xyz/douyu/9652323
漫威电影,http://epg.112114.xyz/douyu/4282654
恐怖经典,http://epg.112114.xyz/douyu/1165374
变种人电影,http://epg.112114.xyz/douyu/9651304
华语电影,http://epg.112114.xyz/douyu/3928
华语动作电影,http://epg.112114.xyz/douyu/1504768
怀旧90,http://epg.112114.xyz/douyu/9275635
国产影片,http://epg.112114.xyz/douyu/5423
麓山迷踪,http://epg.112114.xyz/douyu/4505431
高帧影片,http://epg.112114.xyz/douyu/6763930
米娅电影,http://epg.112114.xyz/douyu/6537888
小九电影,http://epg.112114.xyz/douyu/7136517
连续剧1,http://epg.112114.xyz/douyu/4549169
连续剧2,http://epg.112114.xyz/douyu/7623292
连续剧3,http://epg.112114.xyz/douyu/5689514
连续剧4,http://epg.112114.xyz/douyu/7476264
连续剧5,http://epg.112114.xyz/douyu/4396972
游戏解说,http://epg.112114.xyz/douyu/805235
斗鱼小品,http://epg.112114.xyz/douyu/3980787
斗鱼探险,http://epg.112114.xyz/douyu/3485629
斗鱼动画,http://epg.112114.xyz/douyu/7528160
斗鱼电影1,http://epg.112114.xyz/douyu/2935323
斗鱼电影2,http://epg.112114.xyz/douyu/7459925
斗鱼电影3,http://epg.112114.xyz/douyu/431460
斗鱼电影4,http://epg.112114.xyz/douyu/4246519
斗鱼电影5,http://epg.112114.xyz/douyu/7116591
斗鱼电影6,http://epg.112114.xyz/douyu/6776615
斗鱼电影7,http://epg.112114.xyz/douyu/7655471
斗鱼电影8,http://epg.112114.xyz/douyu/4290711
斗鱼电影9,http://epg.112114.xyz/douyu/6566671
斗鱼电影10,http://epg.112114.xyz/douyu/8475821
斗鱼电影11,http://epg.112114.xyz/douyu/338759
斗鱼电影12,http://epg.112114.xyz/douyu/2793084
斗鱼电影13,http://epg.112114.xyz/douyu/5067952
斗鱼电影14,http://epg.112114.xyz/douyu/413573
斗鱼电影15,http://epg.112114.xyz/douyu/5033502
斗鱼电影16,http://epg.112114.xyz/douyu/426517
斗鱼电影17,http://epg.112114.xyz/douyu/1274132
斗鱼电影18,http://epg.112114.xyz/douyu/7314294
斗鱼电影19,http://epg.112114.xyz/douyu/6582435
斗鱼电影20,http://epg.112114.xyz/douyu/323876
斗鱼4K,http://epg.112114.xyz/douyu/9249162
斗鱼电影HD1,http://epg.112114.xyz/douyu/20415
斗鱼电影HD2,http://epg.112114.xyz/douyu/10240553
斗鱼电影HD3,http://epg.112114.xyz/douyu/122402
斗鱼电影HD4,http://epg.112114.xyz/douyu/85894
斗鱼电影HD5,http://epg.112114.xyz/douyu/263824
斗鱼电影HD6,http://epg.112114.xyz/douyu/747764
斗鱼电影HD7,http://epg.112114.xyz/douyu/20415
斗鱼电影HD8,http://epg.112114.xyz/douyu/8663752
斗鱼电影HD9,http://epg.112114.xyz/douyu/323876
斗鱼电影HD10,http://epg.112114.xyz/douyu/6140589
斗鱼电影HD11,http://epg.112114.xyz/douyu/8770422
斗鱼电影HD12,http://epg.112114.xyz/douyu/2436390
斗鱼电影HD13,http://epg.112114.xyz/douyu/218859
斗鱼电影HD14,http://epg.112114.xyz/douyu/36337
斗鱼电影HD15,http://epg.112114.xyz/douyu/413573
斗鱼电影HD16,http://epg.112114.xyz/douyu/1504768
斗鱼电影HD17,http://epg.112114.xyz/douyu/3637726
斗鱼电影HD18,http://epg.112114.xyz/douyu/9292492
斗鱼电影HD19,http://epg.112114.xyz/douyu/3637765rrt97
斗鱼电影HD20,http://epg.112114.xyz/douyu/10395991
斗鱼电影HD21,http://epg.112114.xyz/douyu/10395986
斗鱼电影HD22,http://epg.112114.xyz/douyu/252802
斗鱼电影HD23,http://epg.112114.xyz/douyu/ 6079455
斗鱼电影HD24,http://epg.112114.xyz/douyu/315131
斗鱼电影HD25,http://epg.112114.xyz/douyu/8945323
斗鱼电影HD26,http://epg.112114.xyz/douyu/2516864
斗鱼电影HD27,http://epg.112114.xyz/douyu/248753
斗鱼电影HD28,http://epg.112114.xyz/douyu/4332
斗鱼电影HD29,http://epg.112114.xyz/douyu/9651304
斗鱼电影HD30,http://epg.112114.xyz/douyu/9650887
斗鱼电影HD31,http://epg.112114.xyz/douyu/8814650
斗鱼电影HD32,http://epg.112114.xyz/douyu/10240510
斗鱼电影HD33,http://epg.112114.xyz/douyu/52787
斗鱼电影HD34,http://epg.112114.xyz/douyu/8985415
斗鱼电影HD35,http://epg.112114.xyz/douyu/1165374
斗鱼电影HD36,http://epg.112114.xyz/douyu/1735337
斗鱼电影HD37,http://epg.112114.xyz/douyu/6537888
斗鱼电影HD38,http://epg.112114.xyz/douyu/6003761
斗鱼电影HD39,http://epg.112114.xyz/douyu/9683979
斗鱼电影HD40,http://epg.112114.xyz/douyu/1226741
斗鱼电影HD41,http://epg.112114.xyz/douyu/59612
斗鱼电影HD42,http://epg.112114.xyz/douyu/925724
斗鱼搞笑HD1,http://epg.112114.xyz/douyu/9220456
斗鱼搞笑HD2,http://epg.112114.xyz/douyu/9770949
斗鱼搞笑HD3,http://epg.112114.xyz/douyu/9067836
斗鱼搞笑HD4,http://epg.112114.xyz/douyu/9817729
斗鱼搞笑HD5,http://epg.112114.xyz/douyu/8737695

🎣  NewTV,#genre#
超级电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225766/index.m3u8
超级电视剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225765/index.m3u8
超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8
超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
潮妈辣婆,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
东北热剧,http://39.135.138.58:18890/PLTV/88888888/224/3221226202/index.m3u8
东北热剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
古装剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
海外剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8
欢乐剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221226210/index.m3u8
欢乐剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
家庭剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
金牌综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
精品大剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8
精品纪录,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225710/index.m3u8
军旅剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8
军事评论,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8
明星大片,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
农业致富,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
武搏世界,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8
炫舞未来,http://39.135.138.58:18890/PLTV/88888888/224/3221225707/index.m3u8
炫舞未来,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8
怡伴健康,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8
中国功夫,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
超级电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225623/index.m3u8
超级电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225766/index.m3u8
超级电视剧,http://117.169.121.162:6610/PLTV/88888910/224/3221225625/index.m3u8
超级电视剧,http://117.169.121.162:6610/PLTV/88888910/224/3221225765/index.m3u8
超级综艺,http://117.169.121.162:6610/PLTV/88888910/224/3221225620/index.m3u8
超级综艺,http://117.169.121.162:6610/PLTV/88888910/224/3221225768/index.m3u8
哒啵赛事,http://117.169.121.162:6610/PLTV/88888910/224/3221225653/index.m3u8
哒啵赛事,http://117.169.121.162:6610/PLTV/88888910/224/3221225749/index.m3u8
哒啵赛事,http://117.169.121.162:6610/PLTV/88888910/224/3221225750/index.m3u8
精品大剧,http://117.169.121.162:6610/PLTV/88888910/224/3221225714/index.m3u8
精品纪录,http://117.169.121.162:6610/PLTV/88888910/224/3221225710/index.m3u8
精品体育,http://117.169.121.162:6610/PLTV/88888910/224/3221225648/index.m3u8
精品体育,http://117.169.121.162:6610/PLTV/88888910/224/3221225709/index.m3u8
金牌综艺,http://117.169.121.162:6610/PLTV/88888910/224/3221225711/index.m3u8
古装剧场,http://117.169.121.162:6610/PLTV/88888910/224/3221225678/index.m3u8
农业致富,http://117.169.121.162:6610/PLTV/88888910/224/3221225670/index.m3u8
军旅剧场,http://117.169.121.162:6610/PLTV/88888910/224/3221225669/index.m3u8
明星大片,http://117.169.121.162:6610/PLTV/88888910/224/3221225716/index.m3u8
中国功夫,http://117.169.121.162:6610/PLTV/88888910/224/3221225660/index.m3u8
炫舞未来,http://117.169.121.162:6610/PLTV/88888910/224/3221225707/index.m3u8
东北热剧,http://117.169.121.162:6610/PLTV/88888910/224/3221226202/index.m3u8
海外剧场,http://117.169.121.162:6610/PLTV/88888910/224/3221225712/index.m3u8
明星剧场,http://117.169.121.162:6610/PLTV/88888910/224/3221225716/index.m3u8
欢乐剧场,http://117.169.121.162:6610/PLTV/88888910/224/3221226210/index.m3u8
黑莓动画,http://117.169.121.162:6610/PLTV/88888910/224/3221225672/index.m3u8
黑莓电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225764/index.m3u8
黑莓电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225769/index.m3u8
🎵丨流行音乐,#genre#
杨丽珍_虚情的爱,https://vd2.bdstatic.com/mda-mi1dd05gmhwejdwn/sc/cae_h264/1630576203346678103/mda-mi1dd05gmhwejdwn.mp4
杨丽珍_情为何物,https://vd2.bdstatic.com/mda-nk3am8nwdgqfy6nh/sc/cae_h264/1667555203921394810/mda-nk3am8nwdgqfy6nh.mp4
杨丽珍_想念你,https://vd2.bdstatic.com/mda-iggwqt9cezpyirjn/sc/mda-iggwqt9cezpyirjn.mp4
梦里水乡,https://vd4.bdstatic.com/mda-mcc5ichr42qg4r1p/720p/h264_cae/1620799161082799399/mda-mcc5ichr42qg4r1p.mp4
酒梦,https://vd4.bdstatic.com/mda-jjbj71ymtth36pvu/sc/mda-jjbj71ymtth36pvu.mp4
月老掉线,https://vd3.bdstatic.com/mda-ndd3ta6xy3x4ybtf/720p/h264_delogo/1649904116948342384/mda-ndd3ta6xy3x4ybtf.mp4
晚风心里吹,https://vd2.bdstatic.com/mda-ndpg29kxui1g1xrj/sc/cae_h264_delogo/1650799724379445533/mda-ndpg29kxui1g1xrj.mp4
九十九步退一步,https://vd2.bdstatic.com/mda-nbk88c8b5d4vsf2m/sc/cae_h264_delogo/1645443281073338534/mda-nbk88c8b5d4vsf2m.mp4
好多倩_夜夜夜漫长,https://vd4.bdstatic.com/mda-mcm1j9nnz5xxyhar/720p/h264_cae/1621016873537262108/mda-mcm1j9nnz5xxyhar.mp4
